keyPressed,wordSaid,timeStamp
None,one,399200
None,one,399300
None,one,399400
None,two,399500
None,two,399600
None,two,399700
None,two,399800
None,two,399900
None,two,400000
None,two,400100
None,two,400200
None,two,400300
None,two,400400
None,two,400500
None,one,400600
None,one,400700
None,one,400800
None,one,400900
None,one,401000
None,one,401100
None,one,401200
None,one,401300
None,one,401400
None,one,401500
None,two,401600
None,two,401700
None,two,401800
None,two,401900
None,two,402000
None,two,402100
None,two,402200
None,two,402300
None,two,402400
None,two,402500
None,one,402600
None,one,402700
None,one,402800
None,one,402900
None,one,403000
None,one,403100
None,one,403200
None,one,403300
None,one,403400
None,one,403500
None,two,403600
None,two,403700
None,two,403800
None,two,403900
None,two,404000
None,two,404100
None,two,404200
None,two,404300
None,two,404400
None,two,404500
None,one,404600
None,one,404700
None,one,404800
None,one,404900
None,one,405000
None,one,405100
None,one,405200
None,one,405300
None,one,405400
None,one,405500
None,two,405600
None,two,405700
None,two,405800
None,two,405900
None,two,406000
None,two,406100
None,two,406200
None,two,406300
None,two,406400
None,two,406500
None,two,406600
None,one,406700
None,one,406800
None,one,406900
None,one,407000
None,one,407100
None,one,407200
None,one,407300
None,one,407400
None,one,407500
None,one,407600
None,two,407700
None,two,407800
None,two,407900
None,two,408000
None,two,408100
None,two,408200
None,two,408300
None,two,408400
None,two,408500
None,two,408600
None,one,408700
None,one,408800
None,one,408900
None,one,409000
None,one,409100
None,one,409200
None,one,409300
None,one,409400
None,one,409500
None,one,409600
None,two,409700
None,two,409800
None,two,409900
None,two,410000
None,two,410100
None,two,410200
None,two,410300
None,two,410400
None,two,410500
None,two,410600
None,one,410700
None,one,410800
None,one,410900
None,one,411000
None,one,411100
None,one,411200
None,one,411300
None,one,411400
None,one,411500
None,one,411600
None,one,411700
None,two,411800
None,two,411900
None,two,412000
None,two,412100
None,two,412200
None,two,412300
None,two,412400
None,two,412500
None,two,412600
None,two,412700
None,one,412800
None,one,412900
None,one,413000
None,one,413100
None,one,413200
None,one,413300
None,one,413400
None,one,413500
None,one,413600
None,one,413700
None,two,413800
None,two,413900
None,two,414000
None,two,414100
None,two,414200
None,two,414300
None,two,414400
None,two,414500
None,two,414600
None,two,414700
None,one,414800
None,one,414900
None,one,415000
None,one,415100
None,one,415200
None,one,415300
None,one,415400
None,one,415500
None,one,415600
None,one,415700
None,one,415800
None,two,415900
None,two,416000
None,two,416100
None,two,416200
None,two,416300
None,two,416400
None,two,416500
None,two,416600
None,two,416700
None,two,416800
None,one,416900
None,one,417000
None,one,417100
None,one,417200
None,one,417300
None,one,417400
None,one,417500
None,one,417600
None,one,417700
None,one,417800
None,two,417900
None,two,418000
None,two,418100
None,two,418200
None,two,418300
None,two,418400
None,two,418500
None,two,418600
None,two,418700
None,two,418800
None,one,418900
None,one,419000
None,one,419100
None,one,419200
None,one,419300
None,one,419400
None,one,419500
None,one,419600
None,one,419700
None,one,419800
None,one,419900
None,two,420000
None,two,420100
None,two,420200
None,two,420300
None,two,420400
None,two,420500
None,two,420600
None,two,420700
None,two,420800
None,two,420900
None,one,421000
None,one,421100
None,one,421200
None,one,421300
None,one,421400
None,one,421500
None,one,421600
None,one,421700
None,one,421800
None,one,421900
None,two,422000
None,two,422100
None,two,422200
None,two,422300
None,two,422400
None,two,422500
None,two,422600
None,two,422700
None,two,422800
None,two,422900
None,one,423000
None,one,423100
None,one,423200
None,one,423300
None,one,423400
None,one,423500
None,one,423600
None,one,423700
None,one,423800
None,one,423900
None,two,424000
None,two,424100
None,two,424200
None,two,424300
None,two,424400
None,two,424500
None,two,424600
None,two,424700
None,two,424800
None,two,424900
None,two,425000
None,one,425100
None,one,425200
None,one,425300
None,one,425400
None,one,425500
None,one,425600
None,one,425700
None,one,425800
None,one,425900
None,one,426000
None,two,426100
None,two,426200
None,two,426300
None,two,426400
None,two,426500
None,two,426600
None,two,426700
None,two,426800
None,two,426900
None,two,427000
None,one,427100
None,one,427200
None,one,427300
None,one,427400
None,one,427500
None,one,427600
None,one,427700
None,one,427800
None,one,427900
None,one,428000
None,two,428100
None,two,428200
None,two,428300
None,two,428400
None,two,428500
None,two,428600
None,two,428700
None,two,428800
None,two,428900
None,two,429000
None,one,429100
None,one,429200
None,one,429300
None,one,429400
None,one,429500
None,one,429600
None,one,429700
None,one,429800
None,one,429900
None,one,430000
None,one,430100
None,two,430200
None,two,430300
None,two,430400
None,two,430500
None,two,430600
None,two,430700
None,two,430800
None,two,430900
None,two,431000
None,two,431100
None,one,431200
None,one,431300
None,one,431400
None,one,431500
None,one,431600
None,one,431700
None,one,431800
None,one,431900
None,one,432000
None,one,432100
None,two,432200
None,two,432300
None,two,432400
None,two,432500
None,two,432600
None,two,432700
None,two,432800
None,two,432900
None,two,433000
None,two,433100
None,two,433200
None,one,433300
None,one,433400
None,one,433500
None,one,433600
None,one,433700
None,one,433800
None,one,433900
None,one,434000
None,one,434100
None,one,434200
None,two,434300
None,two,434400
None,two,434500
None,two,434600
None,two,434700
None,two,434800
None,two,434900
None,two,435000
None,two,435100
None,two,435200
None,one,435300
None,one,435400
None,one,435500
None,one,435600
None,one,435700
None,one,435800
None,one,435900
None,one,436000
None,one,436100
None,one,436200
None,two,436300
None,two,436400
None,two,436500
None,two,436600
None,two,436700
None,two,436800
None,two,436900
None,two,437000
None,two,437100
None,two,437200
None,one,437300
None,one,437400
None,one,437500
None,one,437600
None,one,437700
None,one,437800
None,one,437900
None,one,438000
None,one,438100
None,one,438200
None,one,438300
None,two,438400
None,two,438500
None,two,438600
None,two,438700
None,two,438800
None,two,438900
None,two,439000
None,two,439100
None,two,439200
None,two,439300
None,one,439400
None,one,439500
None,one,439600
None,one,439700
None,one,439800
None,one,439900
None,one,440000
None,one,440100
None,one,440200
None,one,440300
None,two,440400
None,two,440500
None,two,440600
None,two,440700
None,two,440800
None,two,440900
None,two,441000
None,two,441100
None,two,441200
None,two,441300
None,one,441400
None,one,441500
None,one,441600
None,one,441700
None,one,441800
None,one,441900
None,one,442000
None,one,442100
None,one,442200
None,one,442300
None,one,442400
None,two,442500
None,two,442600
None,two,442700
None,two,442800
None,two,442900
None,two,443000
None,two,443100
None,two,443200
None,two,443300
None,two,443400
None,one,443500
None,one,443600
None,one,443700
None,one,443800
None,one,443900
None,one,444000
None,one,444100
None,one,444200
None,one,444300
None,one,444400
None,two,444500
None,two,444600
None,two,444700
None,two,444800
None,two,444900
None,two,445000
None,two,445100
None,two,445200
None,two,445300
None,two,445400
None,one,445500
None,one,445600
None,one,445700
None,one,445800
None,one,445900
None,one,446000
None,one,446100
None,one,446200
None,one,446300
None,one,446400
None,two,446500
None,two,446600
None,two,446700
None,two,446800
None,two,446900
None,two,447000
None,two,447100
None,two,447200
None,two,447300
None,two,447400
None,one,447500
None,one,447600
None,one,447700
None,one,447800
None,one,447900
None,one,448000
None,one,448100
None,one,448200
None,one,448300
None,one,448400
None,two,448500
None,two,448600
None,two,448700
None,two,448800
None,two,448900
None,two,449000
None,two,449100
None,two,449200
None,two,449300
None,two,449400
None,two,449500
None,one,449600
None,one,449700
None,one,449800
None,one,449900
None,one,450000
None,one,450100
None,one,450200
None,one,450300
None,one,450400
None,one,450500
None,two,450600
None,two,450700
None,two,450800
None,two,450900
None,two,451000
None,two,451100
None,two,451200
None,two,451300
None,two,451400
None,two,451500
None,one,451600
None,one,451700
None,one,451800
None,one,451900
None,one,452000
None,one,452100
None,one,452200
None,one,452300
None,one,452400
None,one,452500
None,two,452600
None,two,452700
None,two,452800
None,two,452900
None,two,453000
None,two,453100
None,two,453200
None,two,453300
None,two,453400
None,two,453500
None,one,453600
None,one,453700
None,one,453800
None,one,453900
None,one,454000
None,one,454100
None,one,454200
None,one,454300
None,one,454400
None,one,454500
None,one,454600
None,two,454700
None,two,454800
None,two,454900
None,two,455000
None,two,455100
None,two,455200
None,two,455300
None,two,455400
None,two,455500
None,two,455600
None,one,455700
None,one,455800
None,one,455900
None,one,456000
None,one,456100
None,one,456200
None,one,456300
None,one,456400
None,one,456500
None,one,456600
None,two,456700
None,two,456800
None,two,456900
None,two,457000
None,two,457100
None,two,457200
None,two,457300
None,two,457400
None,two,457500
None,two,457600
None,two,457700
None,one,457800
None,one,457900
None,one,458000
None,one,458100
None,one,458200
None,one,458300
None,one,458400
None,one,458500
None,one,458600
None,one,458700
None,two,458800
None,two,458900
None,two,459000
None,two,459100
None,two,459200
None,two,459300
None,two,459400
None,two,459500
None,two,459600
None,two,459700
None,one,459800
None,one,459900
None,one,460000
None,one,460100
None,one,460200
None,one,460300
None,one,460400
None,one,460500
None,one,460600
None,one,460700
None,two,460800
None,two,460900
None,two,461000
None,two,461100
None,two,461200
None,two,461300
None,two,461400
None,two,461500
None,two,461600
None,two,461700
None,one,461800
None,one,461900
None,one,462000
None,one,462100
None,one,462200
None,one,462300
None,one,462400
None,one,462500
None,one,462600
None,one,462700
None,one,462800
None,two,462900
None,two,463000
None,two,463100
None,two,463200
None,two,463300
None,two,463400
None,two,463500
None,two,463600
None,two,463700
None,two,463800
None,one,463900
None,one,464000
None,one,464100
None,one,464200
None,one,464300
None,one,464400
None,one,464500
None,one,464600
None,one,464700
None,one,464800
None,two,464900
None,two,465000
None,two,465100
None,two,465200
None,two,465300
None,two,465400
None,two,465500
None,two,465600
None,two,465700
None,two,465800
None,two,465900
None,one,466000
None,one,466100
None,one,466200
None,one,466300
None,one,466400
None,one,466500
None,one,466600
None,one,466700
None,one,466800
None,one,466900
None,two,467000
None,two,467100
None,two,467200
None,two,467300
None,two,467400
None,two,467500
None,two,467600
None,two,467700
None,two,467800
None,two,467900
None,one,468000
None,one,468100
None,one,468200
None,one,468300
None,one,468400
None,one,468500
None,one,468600
None,one,468700
None,one,468800
None,one,468900
None,two,469000
None,two,469100
None,two,469200
None,two,469300
None,two,469400
None,two,469500
None,two,469600
None,two,469700
None,two,469800
None,two,469900
None,one,470000
None,one,470100
None,one,470200
None,one,470300
None,one,470400
None,one,470500
None,one,470600
None,one,470700
None,one,470800
None,one,470900
None,one,471000
None,two,471100
None,two,471200
None,two,471300
None,two,471400
None,two,471500
None,two,471600
None,two,471700
None,two,471800
None,two,471900
None,two,472000
None,one,472100
None,one,472200
None,one,472300
None,one,472400
None,one,472500
None,one,472600
None,one,472700
None,one,472800
None,one,472900
None,one,473000
None,two,473100
None,two,473200
None,two,473300
None,two,473400
None,two,473500
None,two,473600
None,two,473700
None,two,473800
None,two,473900
None,two,474000
None,one,474100
None,one,474200
None,one,474300
None,one,474400
None,one,474500
None,one,474600
None,one,474700
None,one,474800
None,one,474900
None,one,475000
None,one,475100
None,two,475200
None,two,475300
None,two,475400
None,two,475500
None,two,475600
None,two,475700
None,two,475800
None,two,475900
None,two,476000
None,two,476100
None,one,476200
None,one,476300
None,one,476400
None,one,476500
None,one,476600
None,one,476700
None,one,476800
None,one,476900
None,one,477000
None,one,477100
None,two,477200
None,two,477300
None,two,477400
None,two,477500
None,two,477600
None,two,477700
None,two,477800
None,two,477900
None,two,478000
None,two,478100
None,one,478200
None,one,478300
None,one,478400
None,one,478500
None,one,478600
None,one,478700
None,one,478800
None,one,478900
None,one,479000
None,one,479100
None,one,479200
None,two,479300
None,two,479400
None,two,479500
None,two,479600
None,two,479700
None,two,479800
None,two,479900
None,two,480000
None,two,480100
None,two,480200
None,one,480300
None,one,480400
None,one,480500
None,one,480600
None,one,480700
None,one,480800
None,one,480900
None,one,481000
None,one,481100
None,one,481200
None,two,481300
None,two,481400
None,two,481500
None,two,481600
None,two,481700
None,two,481800
None,two,481900
None,two,482000
None,two,482100
None,two,482200
None,one,482300
None,one,482400
None,one,482500
None,one,482600
None,one,482700
None,one,482800
None,one,482900
None,one,483000
None,one,483100
None,one,483200
None,two,483300
None,two,483400
None,two,483500
None,two,483600
None,two,483700
None,two,483800
None,two,483900
None,two,484000
None,two,484100
None,two,484200
None,two,484300
None,one,484400
None,one,484500
None,one,484600
None,one,484700
None,one,484800
None,one,484900
None,one,485000
None,one,485100
None,one,485200
None,one,485300
None,two,485400
None,two,485500
None,two,485600
None,two,485700
None,two,485800
None,two,485900
None,two,486000
None,two,486100
None,two,486200
None,two,486300
None,one,486400
None,one,486500
None,one,486600
None,one,486700
None,one,486800
None,one,486900
None,one,487000
None,one,487100
None,one,487200
None,one,487300
None,two,487400
None,two,487500
None,two,487600
None,two,487700
None,two,487800
None,two,487900
None,two,488000
None,two,488100
None,two,488200
None,two,488300
None,two,488400
None,one,488500
None,one,488600
None,one,488700
None,one,488800
None,one,488900
None,one,489000
None,one,489100
None,one,489200
None,one,489300
None,one,489400
None,two,489500
None,two,489600
None,two,489700
None,two,489800
None,two,489900
None,two,490000
None,two,490100
None,two,490200
None,two,490300
None,two,490400
None,one,490500
None,one,490600
None,one,490700
None,one,490800
None,one,490900
None,one,491000
None,one,491100
None,one,491200
None,one,491300
None,one,491400
None,two,491500
None,two,491600
None,two,491700
None,two,491800
None,two,491900
None,two,492000
None,two,492100
None,two,492200
None,two,492300
None,two,492400
None,one,492500
None,one,492600
None,one,492700
None,one,492800
None,one,492900
None,one,493000
None,one,493100
None,one,493200
None,one,493300
None,one,493400
None,one,493500
None,two,493600
None,two,493700
None,two,493800
None,two,493900
None,two,494000
None,two,494100
None,two,494200
None,two,494300
None,two,494400
None,two,494500
None,one,494600
None,one,494700
None,one,494800
None,one,494900
None,one,495000
None,one,495100
None,one,495200
None,one,495300
None,one,495400
None,one,495500
None,two,495600
None,two,495700
None,two,495800
None,two,495900
None,two,496000
None,two,496100
None,two,496200
None,two,496300
None,two,496400
None,two,496500
None,two,496600
None,one,496700
None,one,496800
None,one,496900
None,one,497000
None,one,497100
None,one,497200
None,one,497300
None,one,497400
None,one,497500
None,one,497600
None,two,497700
None,two,497800
None,two,497900
None,two,498000
None,two,498100
None,two,498200
None,two,498300
None,two,498400
None,two,498500
None,two,498600
None,one,498700
None,one,498800
None,one,498900
None,one,499000
None,one,499100
None,one,499200
None,one,499300
None,one,499400
None,one,499500
None,one,499600
None,two,499700
None,two,499800
None,two,499900
None,two,500000
None,two,500100
None,two,500200
None,two,500300
None,two,500400
None,two,500500
None,two,500600
None,two,500700
None,one,500800
None,one,500900
None,one,501000
None,one,501100
None,one,501200
None,one,501300
None,one,501400
None,one,501500
None,one,501600
None,one,501700
None,two,501800
None,two,501900
None,two,502000
None,two,502100
None,two,502200
None,two,502300
None,two,502400
None,two,502500
None,two,502600
None,two,502700
None,one,502800
None,one,502900
None,one,503000
None,one,503100
None,one,503200
None,one,503300
None,one,503400
None,one,503500
None,one,503600
None,one,503700
None,two,503800
None,two,503900
None,two,504000
None,two,504100
None,two,504200
None,two,504300
None,two,504400
None,two,504500
None,two,504600
None,two,504700
None,two,504800
None,one,504900
None,one,505000
None,one,505100
None,one,505200
None,one,505300
None,one,505400
None,one,505500
None,one,505600
None,one,505700
None,one,505800
None,two,505900
None,two,506000
None,two,506100
None,two,506200
None,two,506300
None,two,506400
None,two,506500
None,two,506600
None,two,506700
None,two,506800
None,one,506900
None,one,507000
None,one,507100
None,one,507200
None,one,507300
None,one,507400
None,one,507500
None,one,507600
None,one,507700
None,one,507800
None,two,507900
None,two,508000
None,two,508100
None,two,508200
None,two,508300
None,two,508400
None,two,508500
None,two,508600
None,two,508700
None,two,508800
None,one,508900
None,one,509000
None,one,509100
None,one,509200
None,one,509300
None,one,509400
None,one,509500
None,one,509600
None,one,509700
None,one,509800
None,one,509900
None,two,510000
None,two,510100
None,two,510200
None,two,510300
None,two,510400
None,two,510500
None,two,510600
None,two,510700
None,two,510800
None,two,510900
None,one,511000
None,one,511100
None,one,511200
None,one,511300
None,one,511400
None,one,511500
None,one,511600
None,one,511700
None,one,511800
None,one,511900
None,two,512000
None,two,512100
None,two,512200
None,two,512300
None,two,512400
None,two,512500
None,two,512600
None,two,512700
None,two,512800
None,two,512900
None,one,513000
None,one,513100
None,one,513200
None,one,513300
None,one,513400
None,one,513500
None,one,513600
None,one,513700
None,one,513800
None,one,513900
None,one,514000
None,two,514100
None,two,514200
None,two,514300
None,two,514400
None,two,514500
None,two,514600
None,two,514700
None,two,514800
None,two,514900
None,two,515000
None,one,515100
None,one,515200
None,one,515300
None,one,515400
None,one,515500
None,one,515600
None,one,515700
None,one,515800
None,one,515900
None,one,516000
None,two,516100
None,two,516200
None,two,516300
None,two,516400
None,two,516500
None,two,516600
None,two,516700
None,two,516800
None,two,516900
None,two,517000
None,two,517100
None,one,517200
None,one,517300
None,one,517400
None,one,517500
None,one,517600
None,one,517700
None,one,517800
None,one,517900
None,one,518000
None,one,518100
None,two,518200
None,two,518300
None,two,518400
None,two,518500
None,two,518600
None,two,518700
None,two,518800
None,two,518900
None,two,519000
None,two,519100
None,one,519200
None,one,519300
None,one,519400
None,one,519500
None,one,519600
None,one,519700
None,one,519800
None,one,519900
None,one,520000
None,one,520100
None,two,520200
None,two,520300
None,two,520400
None,two,520500
None,two,520600
None,two,520700
None,two,520800
None,two,520900
None,two,521000
None,two,521100
None,one,521200
None,one,521300
None,one,521400
None,one,521500
None,one,521600
None,one,521700
None,one,521800
None,one,521900
None,one,522000
None,one,522100
None,two,522200
None,two,522300
None,two,522400
None,two,522500
None,two,522600
None,two,522700
None,two,522800
None,two,522900
None,two,523000
None,two,523100
None,two,523200
None,one,523300
None,one,523400
None,one,523500
None,one,523600
None,one,523700
None,one,523800
None,one,523900
None,one,524000
None,one,524100
None,one,524200
None,two,524300
None,two,524400
None,two,524500
None,two,524600
None,two,524700
None,two,524800
None,two,524900
None,two,525000
None,two,525100
None,two,525200
None,one,525300
None,one,525400
None,one,525500
None,one,525600
None,one,525700
None,one,525800
None,one,525900
None,one,526000
None,one,526100
None,one,526200
None,two,526300
None,two,526400
None,two,526500
None,two,526600
None,two,526700
None,two,526800
None,two,526900
None,two,527000
None,two,527100
None,two,527200
None,two,527300
None,one,527400
None,one,527500
None,one,527600
None,one,527700
None,one,527800
None,one,527900
None,one,528000
None,one,528100
None,one,528200
None,one,528300
None,two,528400
None,two,528500
None,two,528600
None,two,528700
None,two,528800
None,two,528900
None,two,529000
None,two,529100
None,two,529200
None,two,529300
None,one,529400
None,one,529500
None,one,529600
None,one,529700
None,one,529800
None,one,529900
None,one,530000
None,one,530100
None,one,530200
None,one,530300
None,two,530400
None,two,530500
None,two,530600
None,two,530700
None,two,530800
None,two,530900
None,two,531000
None,two,531100
None,two,531200
None,two,531300
None,one,531400
None,one,531500
None,one,531600
None,one,531700
None,one,531800
None,one,531900
None,one,532000
None,one,532100
None,one,532200
None,one,532300
None,one,532400
None,two,532500
None,two,532600
None,two,532700
None,two,532800
None,two,532900
None,two,533000
None,two,533100
None,two,533200
None,two,533300
None,two,533400
None,one,533500
None,one,533600
None,one,533700
None,one,533800
None,one,533900
None,one,534000
None,one,534100
None,one,534200
None,one,534300
None,one,534400
None,two,534500
None,two,534600
None,two,534700
None,two,534800
None,two,534900
None,two,535000
None,two,535100
None,two,535200
None,two,535300
None,two,535400
None,one,535500
None,one,535600
None,one,535700
None,one,535800
None,one,535900
None,one,536000
None,one,536100
None,one,536200
None,one,536300
None,one,536400
None,two,536500
None,two,536600
None,two,536700
None,two,536800
None,two,536900
None,two,537000
None,two,537100
None,two,537200
None,two,537300
None,two,537400
None,one,537500
None,one,537600
None,one,537700
None,one,537800
None,one,537900
None,one,538000
None,one,538100
None,one,538200
None,one,538300
None,one,538400
None,one,538500
None,two,538600
None,two,538700
None,two,538800
None,two,538900
None,two,539000
None,two,539100
None,two,539200
None,two,539300
None,two,539400
None,two,539500
None,one,539600
None,one,539700
None,one,539800
None,one,539900
None,one,540000
None,one,540100
None,one,540200
None,one,540300
None,one,540400
None,one,540500
None,two,540600
None,two,540700
None,two,540800
None,two,540900
None,two,541000
None,two,541100
None,two,541200
None,two,541300
None,two,541400
None,two,541500
None,two,541600
None,one,541700
None,one,541800
None,one,541900
None,one,542000
None,one,542100
None,one,542200
None,one,542300
None,one,542400
None,one,542500
None,one,542600
None,two,542700
None,two,542800
None,two,542900
None,two,543000
None,two,543100
None,two,543200
None,two,543300
None,two,543400
None,two,543500
None,two,543600
None,one,543700
None,one,543800
None,one,543900
None,one,544000
None,one,544100
None,one,544200
None,one,544300
None,one,544400
None,one,544500
None,one,544600
None,two,544700
None,two,544800
None,two,544900
None,two,545000
None,two,545100
None,two,545200
None,two,545300
None,two,545400
None,two,545500
None,two,545600
None,two,545700
None,one,545800
None,one,545900
None,one,546000
None,one,546100
None,one,546200
None,one,546300
None,one,546400
None,one,546500
None,one,546600
None,one,546700
None,two,546800
None,two,546900
None,two,547000
None,two,547100
None,two,547200
None,two,547300
None,two,547400
None,two,547500
None,two,547600
None,two,547700
None,one,547800
None,one,547900
None,one,548000
None,one,548100
None,one,548200
None,one,548300
None,one,548400
None,one,548500
None,one,548600
None,one,548700
None,two,548800
None,two,548900
None,two,549000
None,two,549100
None,two,549200
None,two,549300
None,two,549400
None,two,549500
None,two,549600
None,two,549700
None,two,549800
None,one,549900
None,one,550000
None,one,550100
None,one,550200
None,one,550300
None,one,550400
None,one,550500
None,one,550600
None,one,550700
None,one,550800
None,two,550900
None,two,551000
None,two,551100
None,two,551200
None,two,551300
None,two,551400
None,two,551500
None,two,551600
None,two,551700
None,two,551800
None,one,551900
None,one,552000
None,one,552100
None,one,552200
None,one,552300
None,one,552400
None,one,552500
None,one,552600
None,one,552700
None,one,552800
None,two,552900
None,two,553000
None,two,553100
None,two,553200
None,two,553300
None,two,553400
None,two,553500
None,two,553600
None,two,553700
None,two,553800
None,one,553900
None,one,554000
None,one,554100
None,one,554200
None,one,554300
None,one,554400
None,one,554500
None,one,554600
None,one,554700
None,one,554800
None,two,554900
None,two,555000
None,two,555100
None,two,555200
None,two,555300
None,two,555400
None,two,555500
None,two,555600
None,two,555700
None,two,555800
None,two,555900
None,one,556000
None,one,556100
None,one,556200
None,one,556300
None,one,556400
None,one,556500
None,one,556600
None,one,556700
None,one,556800
None,one,556900
None,two,557000
None,two,557100
None,two,557200
None,two,557300
None,two,557400
None,two,557500
None,two,557600
None,two,557700
None,two,557800
None,two,557900
None,one,558000
None,one,558100
None,one,558200
None,one,558300
None,one,558400
None,one,558500
None,one,558600
None,one,558700
None,one,558800
None,one,558900
None,one,559000
None,two,559100
None,two,559200
None,two,559300
None,two,559400
None,two,559500
None,two,559600
None,two,559700
None,two,559800
None,two,559900
None,two,560000
None,one,560100
None,one,560200
None,one,560300
None,one,560400
None,one,560500
None,one,560600
None,one,560700
None,one,560800
None,one,560900
None,one,561000
None,two,561100
None,two,561200
None,two,561300
None,two,561400
None,two,561500
None,two,561600
None,two,561700
None,two,561800
None,two,561900
None,two,562000
None,two,562100
None,one,562200
None,one,562300
None,one,562400
None,one,562500
None,one,562600
None,one,562700
None,one,562800
None,one,562900
None,one,563000
None,one,563100
None,two,563200
None,two,563300
None,two,563400
None,two,563500
None,two,563600
None,two,563700
None,two,563800
None,two,563900
None,two,564000
None,two,564100
None,one,564200
None,one,564300
None,one,564400
None,one,564500
None,one,564600
None,one,564700
None,one,564800
None,one,564900
None,one,565000
None,one,565100
None,one,565200
None,two,565300
None,two,565400
None,two,565500
None,two,565600
None,two,565700
None,two,565800
None,two,565900
None,two,566000
None,two,566100
None,two,566200
None,one,566300
None,one,566400
None,one,566500
None,one,566600
None,one,566700
None,one,566800
None,one,566900
None,one,567000
None,one,567100
None,one,567200
None,two,567300
None,two,567400
None,two,567500
None,two,567600
None,two,567700
None,two,567800
None,two,567900
None,two,568000
None,two,568100
None,two,568200
None,one,568300
None,one,568400
None,one,568500
None,one,568600
None,one,568700
None,one,568800
None,one,568900
None,one,569000
None,one,569100
None,one,569200
None,two,569300
None,two,569400
None,two,569500
None,two,569600
None,two,569700
None,two,569800
None,two,569900
None,two,570000
None,two,570100
None,two,570200
None,two,570300
None,one,570400
None,one,570500
None,one,570600
None,one,570700
None,one,570800
None,one,570900
None,one,571000
None,one,571100
None,one,571200
None,one,571300
None,two,571400
None,two,571500
None,two,571600
None,two,571700
None,two,571800
None,two,571900
None,two,572000
None,two,572100
None,two,572200
None,two,572300
None,one,572400
None,one,572500
None,one,572600
None,one,572700
None,one,572800
None,one,572900
None,one,573000
None,one,573100
None,one,573200
None,one,573300
None,two,573400
None,two,573500
None,two,573600
None,two,573700
None,two,573800
None,two,573900
None,two,574000
None,two,574100
None,two,574200
None,two,574300
None,one,574400
None,one,574500
None,one,574600
None,one,574700
None,one,574800
None,one,574900
None,one,575000
None,one,575100
None,one,575200
None,one,575300
None,two,575400
None,two,575500
None,two,575600
None,two,575700
None,two,575800
None,two,575900
None,two,576000
None,two,576100
None,two,576200
None,two,576300
None,two,576400
None,one,576500
None,one,576600
None,one,576700
None,one,576800
None,one,576900
None,one,577000
None,one,577100
None,one,577200
None,one,577300
None,one,577400
None,two,577500
None,two,577600
None,two,577700
None,two,577800
None,two,577900
None,two,578000
None,two,578100
None,two,578200
None,two,578300
None,two,578400
None,one,578500
None,one,578600
None,one,578700
None,one,578800
None,one,578900
None,one,579000
None,one,579100
None,one,579200
None,one,579300
None,one,579400
None,two,579500
None,two,579600
None,two,579700
None,two,579800
None,two,579900
None,two,580000
None,two,580100
None,two,580200
None,two,580300
None,two,580400
None,two,580500
None,one,580600
None,one,580700
None,one,580800
None,one,580900
None,one,581000
None,one,581100
None,one,581200
None,one,581300
None,one,581400
None,one,581500
None,two,581600
None,two,581700
None,two,581800
None,two,581900
None,two,582000
None,two,582100
None,two,582200
None,two,582300
None,two,582400
None,two,582500
None,one,582600
None,one,582700
None,one,582800
None,one,582900
None,one,583000
None,one,583100
None,one,583200
None,one,583300
None,one,583400
None,one,583500
None,two,583600
None,two,583700
None,two,583800
None,two,583900
None,two,584000
None,two,584100
None,two,584200
None,two,584300
None,two,584400
None,two,584500
None,two,584600
None,one,584700
None,one,584800
None,one,584900
None,one,585000
None,one,585100
None,one,585200
None,one,585300
None,one,585400
None,one,585500
None,one,585600
None,two,585700
None,two,585800
None,two,585900
None,two,586000
None,two,586100
None,two,586200
None,two,586300
None,two,586400
None,two,586500
None,two,586600
None,one,586700
None,one,586800
None,one,586900
None,one,587000
None,one,587100
None,one,587200
None,one,587300
None,one,587400
None,one,587500
None,one,587600
None,two,587700
None,two,587800
None,two,587900
None,two,588000
None,two,588100
None,two,588200
None,two,588300
None,two,588400
None,two,588500
None,two,588600
None,two,588700
None,one,588800
None,one,588900
None,one,589000
None,one,589100
None,one,589200
None,one,589300
None,one,589400
None,one,589500
None,one,589600
None,one,589700
None,two,589800
None,two,589900
None,two,590000
None,two,590100
None,two,590200
None,two,590300
None,two,590400
None,two,590500
None,two,590600
None,two,590700
None,one,590800
None,one,590900
None,one,591000
None,one,591100
None,one,591200
None,one,591300
None,one,591400
None,one,591500
None,one,591600
None,one,591700
None,two,591800
None,two,591900
None,two,592000
None,two,592100
None,two,592200
None,two,592300
None,two,592400
None,two,592500
None,two,592600
None,two,592700
None,one,592800
None,one,592900
None,one,593000
None,one,593100
None,one,593200
None,one,593300
None,one,593400
None,one,593500
None,one,593600
None,one,593700
None,two,593800
None,two,593900
None,two,594000
None,two,594100
None,two,594200
None,two,594300
None,two,594400
None,two,594500
None,two,594600
None,two,594700
None,two,594800
None,one,594900
None,one,595000
None,one,595100
None,one,595200
None,one,595300
None,one,595400
None,one,595500
None,one,595600
None,one,595700
None,one,595800
None,two,595900
None,two,596000
None,two,596100
None,two,596200
None,two,596300
None,two,596400
None,two,596500
None,two,596600
None,two,596700
None,two,596800
None,one,596900
None,one,597000
None,one,597100
None,one,597200
None,one,597300
None,one,597400
None,one,597500
None,one,597600
None,one,597700
None,one,597800
None,two,597900
None,two,598000
None,two,598100
None,two,598200
None,two,598300
None,two,598400
None,two,598500
None,two,598600
None,two,598700
None,two,598800
